date,total_pnl,num_trades,avg_size,total_volume,wins,losses,longs,shorts,win_rate,ls_ratio,fg_index,sentiment,sentiment_enc,next_day_pnl,target,pnl_std,vol_bucket
2024-04-22,0.0,9,5332.623333333333,47993.61,0.0,0.0,0.0,9.0,0.0,0.0,73.0,Greed,3,1119.536196,1,14380.986713008639,Low
2024-04-23,1119.536196,66,3531.1348484848486,233054.9,35.0,0.0,37.0,30.0,0.9999999999714286,1.2333333332922223,71.0,Greed,3,279.185907,1,1391.3670018861917,Low
2024-04-24,279.185907,20,7063.762,141275.24,6.0,1.0,20.0,0.0,0.8571428570204082,20000000000.0,72.0,Greed,3,0.0,0,1113.3160305053095,Low
2024-04-25,0.0,74,1624.8785135135136,120241.01,0.0,0.0,6.0,0.0,0.0,6000000000.0,72.0,Greed,3,0.0,0,1024.4616688022293,Low
2024-04-26,0.0,3,1662.7633333333335,4988.290000000001,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Greed,3,4281.488139,1,766.0900415126755,Low
2024-04-27,4281.488139,27,5713.498888888889,154264.47,19.0,0.0,19.0,8.0,0.9999999999473684,2.374999999703125,67.0,Greed,3,0.0,0,1583.93977497352,Low
2024-04-28,0.0,58,758.3724137931034,43985.6,0.0,0.0,0.0,8.0,0.0,0.0,65.0,Greed,3,526.9338359999999,1,1583.93977497352,Low
2024-04-29,526.9338359999999,45,2415.5335555555553,108699.01,17.0,0.0,7.0,24.0,0.9999999999411765,0.2916666666545139,67.0,Greed,3,0.0,0,1551.1294234796103,Low
2024-04-30,0.0,24,5209.114583333333,125018.75,0.0,0.0,24.0,0.0,0.0,24000000000.0,67.0,Greed,3,0.0,0,1580.562430766481,Low
2024-05-01,0.0,14,6216.103571428571,87025.45,0.0,0.0,14.0,0.0,0.0,14000000000.0,54.0,Neutral,4,5306.017045,1,1597.1751683591735,Low
2024-05-03,5306.017045,36,7852.295833333333,282682.64999999997,17.0,2.0,18.0,12.0,0.8947368420581717,1.499999999875,48.0,Neutral,4,0.0,0,2314.7376748778306,Low
2024-05-04,0.0,9,6555.416666666667,58998.75,0.0,0.0,0.0,9.0,0.0,0.0,67.0,Greed,3,0.916,1,2314.7376748778306,Low
2024-05-05,0.916,6,4011.391666666667,24068.350000000002,1.0,0.0,0.0,6.0,0.9999999989999999,0.0,69.0,Greed,3,968.59038,1,1981.9803476371128,Low
2024-05-06,968.59038,9,22890.714444444442,206016.43,4.0,0.0,4.0,5.0,0.99999999975,0.79999999984,71.0,Greed,3,883.537693,1,1947.612001796324,Low
2024-05-07,883.537693,18,6039.865555555556,108717.58,9.0,0.0,5.0,8.0,0.9999999998888889,0.624999999921875,68.0,Greed,3,1.56576,1,1938.6802777319592,Low
2024-05-08,1.56576,13,5074.89,65973.57,1.0,1.0,12.0,1.0,0.49999999975,11.999999987999999,64.0,Greed,3,1147.595856,1,1938.5426974660902,Low
2024-05-09,1147.595856,28,7927.361428571428,221966.12,11.0,0.0,20.0,5.0,0.9999999999090909,3.9999999992,55.0,Greed,3,2101.741695,1,1885.4117474068062,Low
2024-05-10,2101.741695,22,7131.0,156882.0,6.0,0.0,10.0,12.0,0.9999999998333333,0.8333333332638889,66.0,Greed,3,251.604742,1,788.6312464178069,Low
2024-05-11,251.604742,9,7027.661111111111,63248.95,9.0,0.0,9.0,0.0,0.9999999998888889,9000000000.0,53.0,Neutral,4,0.0,0,754.8718457370081,Low
2024-05-12,0.0,23,2399.111304347826,55179.56,0.0,0.0,17.0,0.0,0.0,16999999999.999998,56.0,Greed,3,2136.853859,1,755.0264549997021,Low
2024-05-13,2136.853859,28,6897.103571428571,193118.9,10.0,0.0,15.0,10.0,0.9999999999,1.49999999985,57.0,Greed,3,1150.5233050000002,1,918.8822949635374,Low
2024-05-14,1150.5233050000002,23,6341.452173913043,145853.4,4.0,0.0,19.0,4.0,0.99999999975,4.7499999988125,66.0,Greed,3,948.970582,1,922.0785185492839,Low
2024-05-15,948.970582,36,6525.626944444444,234922.57,17.0,0.0,24.0,12.0,0.9999999999411765,1.9999999998333333,64.0,Greed,3,214.5898,1,820.1378001700689,Low
2024-05-16,214.5898,27,6022.998518518518,162620.96,5.0,0.0,9.0,15.0,0.9999999998,0.59999999996,70.0,Greed,3,3522.3946610000003,1,885.346002236999,Low
2024-05-18,3522.3946610000003,25,5052.1256,126303.14,16.0,0.0,9.0,16.0,0.9999999999375,0.5624999999648438,73.0,Greed,3,0.0,0,1267.7266070383002,Low
2024-05-19,0.0,8,3749.76125,29998.09,0.0,0.0,8.0,0.0,0.0,7999999999.999999,72.0,Greed,3,-74.818442,0,1301.390448863967,Low
2024-05-20,-74.818442,10,3812.475,38124.75,0.0,3.0,10.0,0.0,0.0,10000000000.0,70.0,Greed,3,7289.397571999999,1,1312.5639177061707,Low
2024-05-21,7289.397571999999,125,8807.588720000002,1100948.59,14.0,11.0,32.0,93.0,0.5599999999776,0.3440860215016765,76.0,Extreme Greed,1,0.0,0,2692.1368563361398,Low
2024-05-22,0.0,6,7499.215,44995.29,0.0,0.0,0.0,6.0,0.0,0.0,76.0,Extreme Greed,1,413.347329,1,2776.777407613203,Low
2024-05-23,413.347329,325,1236.4633846153845,401850.6,145.0,11.0,90.0,236.0,0.9294871794812213,0.38135593220177394,76.0,Extreme Greed,1,821.949278,1,2808.1275990440504,Low
2024-05-24,821.949278,2,25405.949999999997,50811.899999999994,2.0,0.0,2.0,0.0,0.9999999995,1999999999.9999998,74.0,Greed,3,14.126038999999999,1,2766.4107324062093,Low
2024-05-25,14.126038999999999,16,1874.4456249999998,29991.129999999997,5.0,0.0,2.0,14.0,0.9999999998,0.14285714284693876,76.0,Extreme Greed,1,778.6839,1,2700.412977650634,Low
2024-05-26,778.6839,16,3373.541875,53976.67,4.0,0.0,2.0,14.0,0.99999999975,0.14285714284693876,75.0,Extreme Greed,1,1129.35587,1,2658.007660447579,Low
2024-05-27,1129.35587,251,602.0546613545816,151115.72,90.0,3.0,0.0,251.0,0.9677419354734651,0.0,74.0,Greed,3,277.791953,1,2590.7779739613507,Low
2024-05-29,277.791953,164,513.8339024390243,84268.76,68.0,3.0,15.0,144.0,0.95774647885975,0.10416666666594329,72.0,Greed,3,20.951433,1,432.0039767702724,Low
2024-05-30,20.951433,7,405.4414285714286,2838.09,5.0,0.0,0.0,7.0,0.9999999998,0.0,73.0,Greed,3,25.35812,1,428.09208737507527,Low
2024-05-31,25.35812,13,279.70307692307694,3636.14,4.0,0.0,0.0,13.0,0.99999999975,0.0,73.0,Greed,3,91.510419,1,463.8594230988647,Low
2024-06-01,91.510419,25,513.3848,12834.62,9.0,0.0,0.0,25.0,0.9999999998888889,0.0,72.0,Greed,3,192.906947,1,444.94828005863724,Low
2024-06-02,192.906947,93,316.822688172043,29464.51,34.0,0.0,0.0,93.0,0.9999999999705883,0.0,73.0,Greed,3,562.808208,1,428.35090678594605,Low
2024-06-03,562.808208,70,306.66942857142857,21466.86,44.0,0.0,0.0,70.0,0.9999999999772728,0.0,73.0,Greed,3,52.211438,1,399.9733793158787,Low
2024-06-04,52.211438,53,457.42283018867926,24243.41,25.0,0.0,0.0,53.0,0.99999999996,0.0,73.0,Greed,3,56.055506,1,195.55601914798575,Low
2024-06-05,56.055506,54,469.4587037037037,25350.77,16.0,1.0,0.0,54.0,0.941176470532872,0.0,75.0,Extreme Greed,1,274.173187,1,194.04384924360727,Low
2024-06-06,274.173187,234,587.8536752136753,137557.76,100.0,2.0,2.0,232.0,0.9803921568531334,0.008620689655135256,78.0,Extreme Greed,1,8902.467416,1,191.05428383718922,Low
2024-06-07,8902.467416,440,2496.7926363636366,1098588.76,176.0,2.0,119.0,307.0,0.9887640449382654,0.38762214983587095,77.0,Extreme Greed,1,129.13883900000002,1,3292.202250644124,Low
2024-06-08,129.13883900000002,29,3356.961379310345,97351.88,8.0,0.0,29.0,0.0,0.999999999875,29000000000.0,72.0,Greed,3,0.0,0,3289.6490196548375,Low
2024-06-09,0.0,17,1318.2482352941176,22410.22,0.0,0.0,5.0,0.0,0.0,5000000000.0,75.0,Extreme Greed,1,31.266804999999998,1,3302.744669662214,Low
2024-06-10,31.266804999999998,53,879.0175471698113,46587.93,18.0,0.0,4.0,49.0,0.9999999999444444,0.08163265305955852,72.0,Greed,3,4320.631811,1,3331.860615895421,Low
2024-06-11,4320.631811,123,3034.7960975609753,373279.92,17.0,0.0,54.0,8.0,0.9999999999411765,6.74999999915625,74.0,Greed,3,-21886.531493,0,3443.6199888972696,Low
2024-06-12,-21886.531493,254,761.4486614173228,193407.96,21.0,57.0,0.0,217.0,0.26923076922731753,0.0,72.0,Greed,3,6632.757115,1,9724.208955222874,Low
2024-06-13,6632.757115,79,1678.1926582278481,132577.22,19.0,1.0,4.0,17.0,0.9499999999525,0.235294117633218,70.0,Greed,3,10258.592609,1,10169.017212311215,Low
2024-06-14,10258.592609,31,4511.892258064517,139868.66,15.0,0.0,16.0,15.0,0.9999999999333333,1.0666666665955555,74.0,Greed,3,3369.958346,1,10383.482077117487,Low
2024-06-15,3369.958346,78,9209.61858974359,718350.25,38.0,0.0,47.0,31.0,0.9999999999736843,1.5161290322091572,74.0,Greed,3,0.0,0,10465.943164549297,Low
2024-06-16,0.0,11,2294.0981818181817,25235.079999999998,0.0,0.0,0.0,11.0,0.0,0.0,71.0,Greed,3,10599.502375,1,10465.943164549297,Low
2024-06-17,10599.502375,38,9694.213684210526,368380.12,25.0,1.0,14.0,24.0,0.9615384615014793,0.5833333333090278,71.0,Greed,3,282.57636,1,11145.819205396228,Low
2024-06-18,282.57636,25,10532.5916,263314.79,4.0,0.0,25.0,0.0,0.99999999975,25000000000.0,74.0,Greed,3,4887.656944,1,11104.031030059274,Low
2024-06-19,4887.656944,61,6837.231475409836,417071.12,31.0,0.0,34.0,4.0,0.9999999999677419,8.499999997875,64.0,Greed,3,57478.456026,1,4309.775650927653,Low
2024-06-20,57478.456026,39,5333.097435897435,207990.8,8.0,0.0,0.0,8.0,0.999999999875,0.0,60.0,Greed,3,773.5582039999999,1,20324.29859301067,Low
2024-06-21,773.5582039999999,80,2203.306125,176264.49,3.0,0.0,17.0,15.0,0.9999999996666666,1.1333333332577777,63.0,Greed,3,756.876565,1,20802.27114256975,Low
2024-06-22,756.876565,24,7066.427916666667,169594.27000000002,8.0,0.0,12.0,0.0,0.999999999875,12000000000.0,53.0,Neutral,4,0.0,0,20985.82037516937,Low
2024-06-23,0.0,5,358.424,1792.12,0.0,0.0,0.0,0.0,0.0,0.0,55.0,Greed,3,0.0,0,20985.82037516937,Low
2024-06-24,0.0,31,13000.090322580645,403002.8,0.0,0.0,25.0,0.0,0.0,25000000000.0,51.0,Neutral,4,4869.353105,1,21371.672639619446,Low
2024-06-25,4869.353105,49,2104.062857142857,103099.08,11.0,0.0,0.0,28.0,0.9999999999090909,0.0,30.0,Fear,2,4197.732182,1,21122.69065568051,Low
2024-06-26,4197.732182,72,5072.092500000001,365190.66000000003,21.0,0.0,21.0,10.0,0.999999999952381,2.09999999979,46.0,Neutral,4,0.0,0,21151.151886538017,Low
2024-06-27,0.0,30,4349.565,130486.95,0.0,0.0,0.0,18.0,0.0,0.0,40.0,Fear,2,6150.326145,1,2099.9559836704057,Low
2024-06-29,6150.326145,75,3734.6014666666665,280095.11,24.0,0.0,5.0,23.0,0.9999999999583333,0.21739130433837428,30.0,Fear,2,0.0,0,2685.6701996376814,Low
2024-06-30,0.0,14,2180.049285714286,30520.69,0.0,0.0,3.0,0.0,0.0,3000000000.0,47.0,Neutral,4,5065.839308,1,2771.181873828645,Low
2024-07-01,5065.839308,64,5666.721093749999,362670.14999999997,26.0,0.0,22.0,17.0,0.9999999999615384,1.294117646982699,53.0,Neutral,4,2421.253116,1,2770.315876950505,Low
2024-07-02,2421.253116,18,1852.6372222222224,33347.47,13.0,0.0,0.0,8.0,0.9999999999230769,0.0,51.0,Neutral,4,1118.387284,1,2484.6592860050127,Low
2024-07-03,1118.387284,18,9977.814444444444,179600.66,4.0,0.0,7.0,4.0,0.99999999975,1.7499999995625,50.0,Neutral,4,0.0,0,2480.051644672061,Low
2024-07-04,0.0,25,17222.720400000002,430568.01,0.0,0.0,22.0,0.0,0.0,22000000000.0,44.0,Fear,2,0.0,0,2565.7249421124725,Low
2024-07-05,0.0,32,8509.0590625,272289.89,0.0,0.0,20.0,0.0,0.0,20000000000.0,29.0,Fear,2,108.87217799999999,1,2565.7249421124725,Low
2024-07-06,108.87217799999999,24,103.75708333333334,2490.17,7.0,0.0,0.0,0.0,0.9999999998571428,0.0,26.0,Fear,2,61.428942,1,1912.2097408594034,Low
2024-07-07,61.428942,10,49.875,498.75,10.0,0.0,0.0,0.0,0.9999999999,0.0,29.0,Fear,2,0.0,0,1905.6741724444967,Low
2024-07-08,0.0,1,497.64,497.64,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Fear,2,648.984412,1,927.5995385151994,Low
2024-07-09,648.984412,15,182.42999999999998,2736.45,15.0,0.0,0.0,0.0,0.9999999999333333,0.0,27.0,Fear,2,11977.734907,1,438.03149780094606,Low
2024-07-10,11977.734907,56,12283.93232142857,687900.21,38.0,0.0,43.0,8.0,0.9999999999736843,5.374999999328125,28.0,Fear,2,1876.812082,1,4481.594248733784,Low
2024-07-11,1876.812082,19,8941.422105263156,169887.02,9.0,0.0,19.0,0.0,0.9999999998888889,19000000000.0,29.0,Fear,2,1412.314654,1,4409.557236254354,Low
2024-07-12,1412.314654,19,4714.893157894737,89582.97,9.0,0.0,10.0,9.0,0.9999999998888889,1.1111111109876544,25.0,Fear,2,2913.617837,1,4329.235744506816,Low
2024-07-13,2913.617837,17,8187.599411764706,139189.19,17.0,0.0,13.0,0.0,0.9999999999411765,13000000000.0,25.0,Fear,2,0.0,0,4221.304691782515,Low
2024-07-14,0.0,7,12000.16142857143,84001.13,0.0,0.0,0.0,7.0,0.0,0.0,33.0,Fear,2,-1.0,0,4227.759920306405,Low
2024-07-15,-1.0,26,7628.6480769230775,198344.85,0.0,2.0,0.0,26.0,0.0,0.0,52.0,Neutral,4,0.0,0,4227.865977978025,Low
2024-07-16,0.0,22,6545.480454545454,144000.57,0.0,0.0,0.0,22.0,0.0,0.0,65.0,Greed,3,1859.269477,1,4286.782130836061,Low
2024-07-17,1859.269477,351,1783.4915384615385,626005.53,145.0,10.0,0.0,351.0,0.9354838709617066,0.0,69.0,Greed,3,3803.884311,1,1167.6371808295175,Low
2024-07-18,3803.884311,60,10828.414166666666,649704.85,48.0,0.0,12.0,48.0,0.9999999999791668,0.2499999999947917,61.0,Greed,3,2155.891114,1,1536.1491931682065,Low
2024-07-19,2155.891114,23,6533.453043478262,150269.42,12.0,0.0,13.0,10.0,0.9999999999166667,1.29999999987,60.0,Greed,3,2299.169566,1,1560.4913870617972,Low
2024-07-20,2299.169566,266,918.65492481203,244362.21,33.0,3.0,5.0,261.0,0.9166666666412038,0.019157088122531966,74.0,Greed,3,-2960.716887,0,1485.3670430316695,Low
2024-07-21,-2960.716887,448,523.0077232142856,234307.46,21.0,215.0,3.0,445.0,0.08898305084708058,0.006741573033692716,74.0,Greed,3,1517.119876,1,2210.196732061551,Low
2024-07-22,1517.119876,154,1975.4142857142856,304213.8,22.0,84.0,14.0,141.0,0.20754716980936275,0.09929078014113979,70.0,Greed,3,89890.302206,1,2167.1066655473132,Low
2024-07-23,89890.302206,370,968.9906486486486,358526.54,329.0,35.0,231.0,139.0,0.9038461538436707,1.6618705035851666,71.0,Greed,3,625.561479,1,33494.60417427879,Low
2024-07-24,625.561479,90,768.977,69207.93,18.0,0.0,3.0,27.0,0.9999999999444444,0.11111111110699588,69.0,Greed,3,916.7382600000001,1,33572.78415284071,Low
2024-07-25,916.7382600000001,78,6776.350128205129,528555.31,10.0,0.0,65.0,10.0,0.9999999999,6.49999999935,68.0,Greed,3,2766.513113,1,33734.896602653505,Low
2024-07-26,2766.513113,152,3609.1292763157894,548587.65,61.0,0.0,39.0,111.0,0.9999999999836067,0.351351351348186,68.0,Greed,3,6400.623656,1,33701.47108556586,Low
2024-07-27,6400.623656,57,15880.697368421053,905199.75,42.0,0.0,51.0,5.0,0.9999999999761906,10.19999999796,72.0,Greed,3,587.29903,1,33507.77104505866,Low
2024-07-28,587.29903,16,2703.4175,43254.68,12.0,0.0,3.0,13.0,0.9999999999166667,0.2307692307514793,71.0,Greed,3,330.80445399999996,1,33231.23180719576,Low
2024-07-29,330.80445399999996,39,8389.72153846154,327199.14,16.0,0.0,28.0,11.0,0.9999999999375,2.5454545452231403,74.0,Greed,3,0.0,0,33312.426678831675,Low
2024-07-30,0.0,6,6001.078333333334,36006.47,0.0,0.0,6.0,0.0,0.0,6000000000.0,67.0,Greed,3,765.690884,1,2272.78922009383,Low
2024-07-31,765.690884,43,1965.2683720930231,84506.54,14.0,0.0,3.0,40.0,0.9999999999285715,0.07499999999812501,61.0,Greed,3,167.080017,1,2262.7433098650063,Low
2024-08-01,167.080017,57,3996.044385964912,227774.53,4.0,3.0,47.0,4.0,0.5714285713469388,11.749999997062499,52.0,Neutral,4,782.3681909999999,1,2321.915907057624,Low
2024-08-02,782.3681909999999,63,6290.799523809524,396320.37,17.0,0.0,58.0,3.0,0.9999999999411765,19.333333326888887,57.0,Greed,3,464.1897,1,2272.662027866145,Low
2024-08-03,464.1897,37,7852.239459459459,290532.86,1.0,0.0,34.0,1.0,0.9999999989999999,33.999999966,37.0,Fear,2,-122672.000883,0,295.95558459133275,Low
2024-08-04,-122672.000883,127,9509.795826771655,1207744.07,3.0,62.0,114.0,0.0,0.04615384615313609,114000000000.0,34.0,Fear,2,-13013.665169,0,46524.67921228357,Low
2024-08-05,-13013.665169,80,5256.1925,420495.4,33.0,5.0,45.0,3.0,0.8684210526087258,14.999999995,26.0,Fear,2,267.318048,1,45958.20494548925,Low
2024-08-06,267.318048,107,574.5642990654205,61478.38,13.0,13.0,5.0,0.0,0.4999999999807692,5000000000.0,17.0,Extreme Fear,0,188.789255,1,45976.80143203266,Low
2024-08-07,188.789255,33,75.53848484848484,2492.77,10.0,0.0,0.0,0.0,0.9999999999,0.0,29.0,Fear,2,-40.712216999999995,0,45935.89332627571,Low
2024-08-08,-40.712216999999995,9,1811.038888888889,16299.35,0.0,3.0,2.0,0.0,0.0,1999999999.9999998,20.0,Extreme Fear,0,18082.071276,1,45921.4198425828,Low
2024-08-09,18082.071276,144,3494.4781944444444,503204.86,43.0,15.0,36.0,81.0,0.7413793103320452,0.4444444444389575,48.0,Neutral,4,0.0,0,47607.25514557841,Low
2024-08-10,0.0,88,128.8555681818182,11339.29,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Fear,2,847.7766200000001,1,47579.718378702695,Low
2024-08-11,847.7766200000001,24,1842.9254166666667,44230.21,4.0,0.0,4.0,4.0,0.99999999975,0.99999999975,39.0,Fear,2,858.6705000000001,1,9050.021024379183,Low
2024-08-12,858.6705000000001,48,1128.4858333333334,54167.32,6.0,0.0,10.0,14.0,0.9999999998333333,0.7142857142346939,25.0,Fear,2,212.08102,1,6710.838031626863,Low
2024-08-13,212.08102,23,904.2552173913043,20797.87,8.0,0.0,4.0,8.0,0.999999999875,0.4999999999375,31.0,Fear,2,2168.9015130000003,1,6714.4623064599655,Low
2024-08-14,2168.9015130000003,25,2668.4012,66710.03,5.0,0.0,9.0,0.0,0.9999999998,9000000000.0,30.0,Fear,2,0.0,0,6623.359618020575,Low
2024-08-15,0.0,12,126.86416666666668,1522.3700000000001,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Fear,2,825.230544,1,6620.096399944413,Low
2024-08-16,825.230544,35,4753.795428571429,166382.84,3.0,0.0,10.0,0.0,0.9999999996666666,10000000000.0,27.0,Fear,2,-288.283113,0,757.012839483157,Low
2024-08-17,-288.283113,30,1008.2986666666667,30248.96,0.0,1.0,0.0,0.0,0.0,0.0,25.0,Fear,2,307.201888,1,807.7009010416876,Low
2024-08-18,307.201888,15,4186.965333333334,62804.48,12.0,0.0,12.0,2.0,0.9999999999166667,5.999999997,31.0,Fear,2,339.69958299999996,1,812.6521497930592,Low
2024-08-19,339.69958299999996,8,12539.37875,100315.03,5.0,0.0,8.0,0.0,0.9999999998,7999999999.999999,28.0,Fear,2,192.602844,1,807.0069870432046,Low
2024-08-20,192.602844,12,4159.566666666667,49914.8,1.0,0.0,4.0,8.0,0.9999999989999999,0.4999999999375,30.0,Fear,2,656.200925,1,808.2351075897515,Low
2024-08-21,656.200925,145,724.0717931034483,104990.41,54.0,0.0,2.0,143.0,0.9999999999814816,0.013986013985916182,26.0,Fear,2,1005.30527,1,376.68230773122633,Low
2024-08-23,1005.30527,10,6350.956,63509.56,3.0,0.0,3.0,7.0,0.9999999996666666,0.4285714285102041,34.0,Fear,2,0.0,0,434.6953172458945,Low
2024-08-24,0.0,7,4999.952857142857,34999.67,0.0,0.0,0.0,7.0,0.0,0.0,56.0,Greed,3,0.0,0,422.6421584927727,Low
2024-08-25,0.0,17,1291.1929411764704,21950.28,0.0,0.0,0.0,9.0,0.0,0.0,54.0,Neutral,4,231.236918,1,363.89648722133825,Low
2024-08-26,231.236918,6,15435.211666666668,92611.27,2.0,0.0,3.0,2.0,0.9999999995,1.49999999925,55.0,Greed,3,0.0,0,366.7605203200889,Low
2024-08-27,0.0,50,1405.0032,70250.16,0.0,0.0,7.0,0.0,0.0,7000000000.0,48.0,Neutral,4,1333.359645,1,389.5652397534363,Low
2024-08-28,1333.359645,9,7906.674444444444,71160.06999999999,2.0,0.0,7.0,2.0,0.9999999995,3.49999999825,30.0,Fear,2,0.0,0,545.5481856418559,Low
2024-08-29,0.0,1,9995.85,9995.85,0.0,0.0,0.0,1.0,0.0,0.0,29.0,Fear,2,256.464,1,562.5051228575492,Low
2024-08-30,256.464,6,6205.54,37233.24,1.0,0.0,3.0,1.0,0.9999999989999999,2.9999999969999998,34.0,Fear,2,10.882801,1,487.0558806090937,Low
2024-08-31,10.882801,34,3161.983235294118,107507.43000000001,12.0,1.0,4.0,13.0,0.9230769230059171,0.30769230766863903,29.0,Fear,2,137.433093,1,486.1035120958652,Low
2024-09-01,137.433093,12,1029.9733333333334,12359.68,5.0,0.0,4.0,7.0,0.9999999998,0.5714285713469388,26.0,Fear,2,0.0,0,476.45131847210445,Low
2024-09-02,0.0,2,15000.21,30000.42,0.0,0.0,2.0,0.0,0.0,1999999999.9999998,26.0,Fear,2,1065.785132,1,488.3711278888417,Low
2024-09-04,1065.785132,34,3867.0873529411765,131480.97,5.0,3.0,4.0,5.0,0.624999999921875,0.79999999984,27.0,Fear,2,0.0,0,559.0742388062748,Low
2024-09-05,0.0,1,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Fear,2,-1104.856765,0,389.8163381160429,Low
